Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2023,08,329000,057,    ,99990 ,00000 ,780 ,999,99999, , ,804801019  ,4,8,12,Jackson County Unincorporated Area,3,3,1351000,0,0,0,0,0,0,0,0,0,3,3,1351000,0,0,0,0,0,0,0,0,0
2023,08,333000,059,    ,99990 ,00000 ,200180 ,216,19740, , ,804193540  ,4,8,12,Jefferson County Unincorporated Area,401,401,180991729,8,16,5713513,1,4,330513,1,88,16551966,401,401,180991729,8,16,5713513,1,4,330513,1,88,16551966
2023,08,335000,123,0690,39855 ,00000 ,11982 ,216,24540,2, ,805340609  ,4,8,11,Johnstown town,347,347,115658284,4,8,1916554,11,41,7290678,8,44,8821693,319,319,106669961,4,8,1916554,10,38,6786901,8,44,8821693
2023,08,337000,115,0695,39965 ,00000 ,1161 ,999,99999, , ,80737      ,4,8,12,Julesburg town,3,3,685000,0,0,0,0,0,0,0,0,0,3,3,685000,0,0,0,0,0,0,0,0,0
2023,08,339000,123,0700,40185 ,00000 ,1302 ,216,24540, , ,80643      ,4,8,12,Keenesburg town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,341000,123,0710,40515 ,00000 ,1798 ,216,24540, , ,80644      ,4,8,12,Kersey town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,345000,061,    ,99990 ,00000 ,664 ,999,99999, , ,81036      ,4,8,0,Kiowa County Unincorporated Area,4,4,682400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,347000,039,0715,40790 ,00000 ,826 ,216,19740, , ,80117      ,4,8,0,Kiowa town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,349000,063,    ,99990 ,00000 ,2233 ,999,99999, , ,808070249  ,4,8,12,Kit Carson County Unincorporated Area,3,3,1145975,0,0,0,0,0,0,0,0,0,3,3,1145975,0,0,0,0,0,0,0,0,0
2023,08,351000,017,0720,41010 ,00000 ,229 ,999,99999, , ,80825      ,4,8,0,Kit Carson town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,355000,021,0740,42055 ,00000 ,805 ,999,99999, , ,81140      ,4,8,12,La Jara town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,357000,089,0745,42110 ,00000 ,6854 ,999,99999, , ,81050      ,4,8,12,La Junta,6,6,1300550,0,0,0,0,0,0,0,0,0,6,6,1300550,0,0,0,0,0,0,0,0,0
2023,08,359000,067,    ,99990 ,00000 ,33325 ,999,99999, , ,81301      ,4,8,12,La Plata County Unincorporated Area,145,145,101307787,0,0,0,0,0,0,0,0,0,145,145,101307787,0,0,0,0,0,0,0,0,0
2023,08,361000,123,0775,43605 ,00000 ,2466 ,216,24540, , ,80645      ,4,8,12,La Salle town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,363000,055,0785,44100 ,00000 ,809 ,999,99999, , ,81055      ,4,8,12,La Veta town,3,3,2825000,0,0,0,0,0,0,0,0,0,3,3,2825000,0,0,0,0,0,0,0,0,0
2023,08,365000,013,0735,41835 ,00000 ,28579 ,216,14500, , ,80026      ,4,8,12,Lafayette,35,35,9784831,2,4,1057484,5,19,3879426,2,12,2438602,35,35,9784831,2,4,1057484,5,19,3879426,2,12,2438602
2023,08,369000,065,    ,99990 ,00000 ,5214 ,999,99999, , ,80461      ,4,8,0,Lake County,49,49,10467919,0,0,0,1,3,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,373000,059,0760,43000 ,00000 ,157429 ,216,19740, ,1,80226      ,4,8,12,Lakewood,102,102,35174030,0,0,0,5,17,3415363,5,34,6429363,102,102,35174030,0,0,0,5,17,3415363,5,34,6429363
2023,08,375000,099,0765,43110 ,00000 ,7641 ,999,99999, , ,81052      ,4,8,12,Lamar,2,2,193000,0,0,0,0,0,0,0,0,0,2,2,193000,0,0,0,0,0,0,0,0,0
2023,08,377000,069,    ,99990 ,00000 ,70438 ,999,22660, , ,805221190  ,4,8,12,Larimer County Unincorporated Area,69,69,27388703,0,0,0,0,0,0,0,0,0,69,69,27388703,0,0,0,0,0,0,0,0,0
2023,08,381000,011,0780,43660 ,00000 ,2128 ,999,99999, , ,81054      ,4,8,12,Las Animas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,383000,071,    ,99990 ,00000 ,5496 ,999,99999,2, ,81082      ,4,8,0,Las Animas County Unincorporated Area,32,32,4605760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,387000,073,0800,44980 ,00000 ,1945 ,999,99999, , ,80828      ,4,8,0,Limon town,3,3,694639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,389000,073,    ,99990 ,00000 ,2600 ,999,99999, , ,80821      ,4,8,0,Lincoln County Unincorporated Area,5,5,406250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,391000,005,0810,45255 ,00000 ,43206 ,216,19740,2, ,80120      ,4,8,12,Littleton,3,3,1515459,0,0,0,0,0,0,0,0,0,3,3,1515459,0,0,0,0,0,0,0,0,0
2023,08,395000,123,0813,45530 ,00000 ,7883 ,216,24540,2, ,80603      ,4,8,12,Lochbuie town,157,157,50878629,0,0,0,0,0,0,0,0,0,157,157,50878629,0,0,0,0,0,0,0,0,0
2023,08,397000,087,0815,45695 ,00000 ,848 ,999,99999, , ,807054858  ,4,8,12,Log Lane Village town,7,7,2673943,0,0,0,0,0,0,0,0,0,7,7,2673943,0,0,0,0,0,0,0,0,0
2023,08,399000,075,    ,99990 ,00000 ,6591 ,999,99999, , ,80751      ,4,8,12,Logan County Unincorporated Area,7,7,2568850,0,0,0,0,0,0,0,0,0,7,7,2568850,0,0,0,0,0,0,0,0,0
2023,08,399500,035,0817,45955 ,00000 ,13614 ,216,19740, , ,80124      ,4,8,12,Lone Tree,13,13,4328154,2,4,754324,0,0,0,1,209,56430000,13,13,4328154,2,4,754324,0,0,0,1,209,56430000
2023,08,401000,013,0820,45970 ,00000 ,97793 ,216,14500,2, ,80501      ,4,8,12,Longmont,303,303,109782249,1,2,600000,0,0,0,29,531,89066473,303,303,109782249,1,2,600000,0,0,0,29,531,89066473
2023,08,403000,013,0825,46355 ,00000 ,19060 ,216,14500, , ,80027      ,4,8,12,Louisville,233,233,204899005,0,0,0,0,0,0,0,0,0,233,233,204899005,0,0,0,0,0,0,0,0,0
2023,08,405000,069,2640,46465 ,00000 ,83517 ,999,22660, , ,80537      ,4,8,11,Loveland,211,211,77993443,6,12,3368272,4,15,4289384,39,731,119714702,182,182,67907429,5,10,2790209,3,12,3332347,35,689,113053792
2023,08,407000,013,0835,47070 ,00000 ,2058 ,216,14500, , ,80540      ,4,8,12,Lyons town,0,0,0,0,0,0,2,8,1143502,0,0,0,0,0,0,0,0,0,2,8,1143502,0,0,0
2023,08,411000,083,0845,48115 ,00000 ,1398 ,999,99999, , ,81328      ,4,8,12,Mancos town,5,5,1800000,0,0,0,0,0,0,0,0,0,5,5,1800000,0,0,0,0,0,0,0,0,0
2023,08,415000,089,0855,48500 ,00000 ,410 ,999,99999, , ,81068      ,4,8,12,Manzanola town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,417000,051,0860,48555 ,00000 ,140 ,999,99999, , ,81623      ,4,8,0,Marble town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,419000,123,0865,49600 ,00000 ,5003 ,216,24540, , ,80542      ,4,8,12,Mead town,108,108,12053335,0,0,0,0,0,0,0,0,0,108,108,12053335,0,0,0,0,0,0,0,0,0
2023,08,421000,103,0875,49875 ,00000 ,2318 ,999,99999, , ,81641      ,4,8,12,Meeker town,0,0,0,1,2,425500,0,0,0,0,0,0,0,0,0,1,2,425500,0,0,0,0,0,0
2023,08,423000,075,0880,50040 ,00000 ,281 ,999,99999, , ,80741      ,4,8,12,Merino town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,425000,077,    ,00000 ,00000 ,73791 ,999,24300,2, ,815025001  ,4,8,12,Mesa County Unincorporated Area,468,468,71548968,4,8,671820,1,4,786328,14,633,85758897,468,468,71548968,4,8,671820,1,4,786328,14,633,85758897
2023,08,427000,123,0885,50480 ,00000 ,8688 ,216,24540, , ,80543      ,4,8,12,Milliken town,12,12,3099000,0,0,0,0,0,0,0,0,0,12,12,3099000,0,0,0,0,0,0,0,0,0
2023,08,429000,079,    ,99990 ,00000 ,458 ,999,99999, , ,81130      ,4,8,0,Mineral County Unincorporated Area,6,6,2467950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,431000,037,0890,50920 ,00000 ,1147 ,999,99999, , ,816450309  ,4,8,0,Minturn town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,433000,081,    ,99990 ,00000 ,3857 ,999,99999, , ,81625      ,4,8,12,Moffat County Unincorporated Area,9,9,2004000,0,0,0,0,0,0,0,0,0,9,9,2004000,0,0,0,0,0,0,0,0,0
2023,08,435000,109,0895,51250 ,00000 ,123 ,999,99999, , ,81143      ,4,8,0,Moffat town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,443000,085,0910,51745 ,00000 ,19902 ,999,99999, , ,81402      ,4,8,12,Montrose,159,159,19115810,3,6,611105,1,3,310880,3,65,10456450,159,159,19115810,3,6,611105,1,3,310880,3,65,10456450
2023,08,445000,085,    ,99990 ,00000 ,20382 ,999,99999, , ,81401      ,4,8,12,Montrose County Unincorporated Area,86,86,14505505,0,0,0,0,0,0,0,0,0,86,86,14505505,0,0,0,0,0,0,0,0,0
2023,08,449000,087,    ,99990 ,00000 ,9996 ,999,99999, , ,80701      ,4,8,12,Morgan County Unincorporated Area,5,5,2397000,0,0,0,0,0,0,0,0,0,5,5,2397000,0,0,0,0,0,0,0,0,0
2023,08,451000,059,0920,52075 ,00000 ,430 ,216,19740, , ,804653001  ,4,8,0,Morrison town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,453000,051,0928,52570 ,00000 ,893 ,999,99999, , ,81225      ,4,8,12,Mount Crested Butte town,9,9,24001565,0,0,0,0,0,0,0,0,0,9,9,24001565,0,0,0,0,0,0,0,0,0
2023,08,455000,059,0925,52350 ,00000 ,549 ,216,19740, , ,80212      ,4,8,12,Mountain View town,1,1,293184,0,0,0,0,0,0,0,0,0,1,1,293184,0,0,0,0,0,0,0,0,0
2023,08,456000,113,0926,52550 ,00000 ,1470 ,999,99999, , ,81435      ,4,8,12,Mountain Village town,8,8,24036749,0,0,0,0,0,0,0,0,0,8,8,24036749,0,0,0,0,0,0,0,0,0
2023,08,457000,085,0930,53120 ,00000 ,526 ,999,99999, , ,81422      ,4,8,12,Naturita town,1,1,288000,0,0,0,0,0,0,0,0,0,1,1,288000,0,0,0,0,0,0,0,0,0
2023,08,459000,013,0935,53175 ,00000 ,1557 ,216,14500, , ,80466      ,4,8,0,Nederland town,7,7,1970353,3,6,997899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,461000,045,0940,53395 ,00000 ,4962 ,999,99999, , ,81647      ,4,8,0,New Castle town,12,12,5025221,1,2,602503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,463000,001,0943,54330 ,00000 ,38823 ,216,19740,2, ,80233      ,4,8,12,Northglenn,42,42,11886782,0,0,0,0,0,0,1,353,54396546,42,42,11886782,0,0,0,0,0,0,1,353,54396546
2023,08,469000,085,0955,54935 ,00000 ,688 ,999,99999, , ,81424      ,4,8,12,Nucla town,1,1,35000,0,0,0,0,0,0,0,0,0,1,1,35000,0,0,0,0,0,0,0,0,0
2023,08,471000,123,0960,55045 ,00000 ,497 ,216,24540, , ,806480171  ,4,8,12,Nunn town,1,1,210000,0,0,0,0,0,0,0,0,0,1,1,210000,0,0,0,0,0,0,0,0,0
2023,08,475000,085,0970,55540 ,00000 ,1824 ,999,99999, , ,81425      ,4,8,12,Olathe town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,477000,025,0975,55705 ,00000 ,325 ,999,99999, , ,810620156  ,4,8,12,Olney Springs town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,479000,113,0980,55870 ,00000 ,190 ,999,99999, , ,81426      ,4,8,0,Ophir town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,481000,029,0985,55980 ,00000 ,3242 ,999,99999, , ,814108258  ,4,8,0,Orchard City town,15,15,1990431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,483000,025,0995,56145 ,00000 ,1013 ,999,99999, , ,81063      ,4,8,12,Ordway town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,485000,089,    ,99990 ,00000 ,5142 ,999,99999, , ,81050      ,4,8,12,Otero County Unincorporated Area,4,4,1925000,0,0,0,0,0,0,0,0,0,4,4,1925000,0,0,0,0,0,0,0,0,0
2023,08,489000,091,1005,56420 ,00000 ,1046 ,999,99999, , ,81427      ,4,8,1,Ouray,4,4,1562577,0,0,0,0,0,0,0,0,0,1,1,352107,0,0,0,0,0,0,0,0,0
2023,08,491000,091,    ,99990 ,00000 ,2916 ,999,99999, , ,814320028  ,4,8,12,Ouray County Unincorporated Area,32,32,16443448,0,0,0,0,0,0,0,0,0,32,32,16443448,0,0,0,0,0,0,0,0,0
2023,08,493000,115,1010,56475 ,00000 ,302 ,999,99999, , ,80744      ,4,8,12,Ovid town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,495000,007,1015,56860 ,00000 ,2132 ,999,99999, , ,811471859  ,4,8,0,Pagosa Springs town,29,29,5116546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,501000,095,1030,57245 ,00000 ,35 ,999,99999, , ,80746      ,4,8,0,Paoli town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,503000,029,1035,57300 ,00000 ,1474 ,999,99999, , ,81428      ,4,8,12,Paonia town,2,2,240000,0,0,0,0,0,0,0,0,0,2,2,240000,0,0,0,0,0,0,0,0,0
2023,08,505000,045,1037,57400 ,00000 ,1114 ,999,99999, , ,81632      ,4,8,0,Parachute town,1,1,192968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,507000,093,    ,99990 ,00000 ,17823 ,216,19740, , ,80440      ,4,8,12,Park County Unincorporated Area,183,183,47671737,0,0,0,0,0,0,0,0,0,183,183,47671737,0,0,0,0,0,0,0,0,0
2023,08,509000,035,1039,57630 ,00000 ,58673 ,216,19740, , ,80134      ,4,8,12,Parker town,574,574,248410874,31,62,20330796,0,0,0,12,564,110672378,574,574,248410874,31,62,20330796,0,0,0,12,564,110672378
2023,08,511000,075,1040,58235 ,00000 ,237 ,999,99999, , ,807470007  ,4,8,12,Peetz town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,513000,095,    ,99990 ,00000 ,1156 ,999,99999, , ,80734      ,4,8,12,Phillips County Unincorporated Area,4,4,1812757,0,0,0,0,0,0,0,0,0,4,4,1812757,0,0,0,0,0,0,0,0,0
2023,08,515000,123,1045,59005 ,00000 ,938 ,216,24540, , ,80650      ,4,8,12,Pierce town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,517000,097,    ,99990 ,00000 ,6474 ,999,99999, , ,81611      ,4,8,2,Pitkin County Unincorporated Area,17,17,90269194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,519000,051,1050,59830 ,00000 ,70 ,999,99999, , ,81241      ,4,8,0,Pitkin town,1,1,381992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,521000,123,1055,60160 ,00000 ,3000 ,216,24540, , ,806517503  ,4,8,12,Platteville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,529000,099,    ,99990 ,00000 ,2710 ,999,99999, , ,81052      ,4,8,12,Prowers County Unincorporated Area,3,3,1145975,0,0,0,0,0,0,0,0,0,3,3,1145975,0,0,0,0,0,0,0,0,0
2023,08,533000,101,    ,99990 ,00000 ,56446 ,444,39380,2, ,81003      ,4,8,12,Pueblo County Unincorporated Area,297,297,51575222,0,0,0,0,0,0,0,0,0,297,297,51575222,0,0,0,0,0,0,0,0,0
2023,08,535000,041,1090,62660 ,00000 ,131 ,999,17820, , ,808320129  ,4,8,0,Ramah town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,537000,103,1095,62880 ,00000 ,2300 ,999,99999, , ,816483048  ,4,8,12,Rangely town,1,1,550000,0,0,0,0,0,0,0,0,0,1,1,550000,0,0,0,0,0,0,0,0,0
2023,08,541000,037,1110,63265 ,00000 ,300 ,999,99999, , ,816490040  ,4,8,12,Red Cliff town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,543000,033,1115,64090 ,00000 ,262 ,999,99999, , ,81332      ,4,8,12,Rico town,2,2,1000000,2,4,1000000,2,6,1000000,0,0,0,2,2,1000000,2,4,1000000,2,6,1000000,0,0,0
2023,08,545000,091,1120,64200 ,00000 ,1039 ,999,99999, , ,814320010  ,4,8,12,Ridgway town,8,8,3656000,12,24,11150000,3,9,5510000,0,0,0,8,8,3656000,12,24,11150000,3,9,5510000,0,0,0
2023,08,547000,045,1125,64255 ,00000 ,9775 ,999,99999, , ,816501908  ,4,8,11,Rifle,19,19,5678159,0,0,0,0,0,0,1,5,823500,17,17,5185982,0,0,0,0,0,0,0,0,0
2023,08,549000,103,    ,99990 ,00000 ,1724 ,999,99999, , ,816410599  ,4,8,12,Rio Blanco County Unincorporated Area,7,7,4709000,0,0,0,0,0,0,0,0,0,7,7,4709000,0,0,0,0,0,0,0,0,0
2023,08,551000,105,    ,99990 ,00000 ,5066 ,999,99999,2, ,81132      ,4,8,12,Rio Grande County Unincorporated Area,55,55,12779996,1,2,414484,0,0,0,0,0,0,55,55,12779996,1,2,414484,0,0,0,0,0,0
2023,08,553000,043,1130,64970 ,00000 ,504 ,999,99999, , ,812440091  ,4,8,12,Rockvale town,1,1,255300,0,0,0,0,0,0,0,0,0,1,1,255300,0,0,0,0,0,0,0,0,0
2023,08,555000,089,1135,65190 ,00000 ,3806 ,999,99999, , ,810671702  ,4,8,12,Rocky Ford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,559000,107,    ,99990 ,00000 ,8992 ,999,99999, , ,80487      ,4,8,12,Routt County,129,129,176514247,3,6,2601125,0,0,0,10,194,45808951,129,129,176514247,3,6,2601125,0,0,0,10,194,45808951
2023,08,563000,109,    ,99990 ,00000 ,3937 ,999,99999, , ,81149      ,4,8,12,Saguache County Unincorporated Area,49,49,9513000,0,0,0,0,0,0,0,0,0,49,49,9513000,0,0,0,0,0,0,0,0,0
2023,08,565000,109,1155,67005 ,00000 ,531 ,999,99999, , ,811490417  ,4,8,0,Saguache town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,569000,111,    ,99990 ,00000 ,69 ,999,99999, , ,81433      ,4,8,12,San Juan County Unincorporated Area,5,5,1983813,0,0,0,0,0,0,0,0,0,5,5,1983813,0,0,0,0,0,0,0,0,0
2023,08,571000,023,1169,68105 ,00000 ,692 ,999,99999, , ,811520659  ,4,8,12,San Luis town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,573000,113,    ,99990 ,00000 ,3393 ,999,99999,2, ,81435      ,4,8,0,San Miguel County Unincorporated Area,32,32,49735723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,577000,113,1175,68655 ,00000 ,38 ,999,99999, , ,814300248  ,4,8,12,Sawpit town,2,2,1201398,0,0,0,0,0,0,0,0,0,2,2,1201398,0,0,0,0,0,0,0,0,0
2023,08,579000,115,    ,99990 ,00000 ,660 ,999,99999, , ,80737      ,4,8,12,Sedgwick County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,581000,115,1185,68930 ,00000 ,137 ,999,99999, , ,80749      ,4,8,12,Sedgwick town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,583000,063,1190,69040 ,00000 ,214 ,999,99999, , ,80834      ,4,8,12,Seibert town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,585000,123,1195,69150 ,00000 ,7634 ,216,24540, , ,80546      ,4,8,12,Severance town,251,251,79452659,0,0,0,0,0,0,0,0,0,251,251,79452659,0,0,0,0,0,0,0,0,0
2023,08,587000,005,1200,69645 ,00000 ,6027 ,216,19740, , ,80110      ,4,8,12,Sheridan,1,1,584514,0,0,0,0,0,0,4,142,24898801,1,1,584514,0,0,0,0,0,0,4,142,24898801
2023,08,591000,045,1210,70195 ,00000 ,3109 ,999,99999, , ,81652      ,4,8,12,Silt town,8,8,2297123,0,0,0,0,0,0,0,0,0,8,8,2297123,0,0,0,0,0,0,0,0,0
2023,08,593000,027,1215,70250 ,00000 ,741 ,999,99999, , ,81252      ,4,8,12,Silver Cliff town,8,8,1786000,0,0,0,0,0,0,0,0,0,8,8,1786000,0,0,0,0,0,0,0,0,0
2023,08,595000,019,1220,70360 ,00000 ,175 ,216,19740, , ,80476      ,4,8,12,Silver Plume town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,597000,117,1222,70525 ,00000 ,4906 ,999,99999, , ,80498      ,4,8,12,Silverthorne town,26,26,22991910,0,0,0,2,8,3703458,6,187,47121710,26,26,22991910,0,0,0,2,8,3703458,6,187,47121710
2023,08,599000,111,1225,70580 ,00000 ,679 ,999,99999, , ,814330250  ,4,8,12,Silverton town,4,4,2450000,1,2,920000,0,0,0,0,0,0,4,4,2450000,1,2,920000,0,0,0,0,0,0
2023,08,601000,039,1230,70635 ,00000 ,690 ,216,19740, , ,80835      ,4,8,12,Simla town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,603000,097,1236,71755 ,00000 ,2760 ,999,99999, , ,81615      ,4,8,12,Snowmass Village town,3,3,18799000,0,0,0,0,0,0,0,0,0,3,3,18799000,0,0,0,0,0,0,0,0,0
2023,08,605000,009,1240,73330 ,00000 ,1364 ,999,99999, , ,81073      ,4,8,12,Springfield town,3,3,260000,0,0,0,0,0,0,0,0,0,3,3,260000,0,0,0,0,0,0,0,0,0
2023,08,611000,075,1255,73935 ,00000 ,14078 ,999,99999, , ,807510400  ,4,8,12,Sterling,1,1,70000,0,0,0,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0
2023,08,613000,063,1260,74485 ,00000 ,640 ,999,99999, , ,80836      ,4,8,12,Stratton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,615000,025,1265,74815 ,00000 ,244 ,999,99999, , ,810760060  ,4,8,12,Sugar City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,617000,117,    ,99990 ,00000 ,15927 ,999,99999,2, ,804435660  ,4,8,12,Summit County Unincorporated Area,70,70,39805647,0,0,0,2,8,1943835,4,126,21446993,70,70,39805647,0,0,0,2,8,1943835,4,126,21446993
2023,08,619000,013,1270,75640 ,00000 ,13413 ,216,14500,2, ,80027      ,4,8,12,Superior town,89,89,29646927,2,4,1194110,5,15,4536456,5,25,7877601,89,89,29646927,2,4,1194110,5,15,4536456,5,25,7877601
2023,08,623000,089,1275,75970 ,00000 ,595 ,999,99999, , ,81077      ,4,8,12,Swink town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,625000,119,    ,99990 ,00000 ,15655 ,999,17820,2, ,80866      ,4,8,12,Teller County Unincorporated Area,83,83,24788787,0,0,0,0,0,0,0,0,0,83,83,24788787,0,0,0,0,0,0,0,0,0
2023,08,627000,113,1280,76795 ,00000 ,2416 ,999,99999, , ,81435      ,4,8,12,Telluride town,5,5,19289545,0,0,0,0,0,0,1,27,12604230,5,5,19289545,0,0,0,0,0,0,1,27,12604230
2023,08,629000,001,1285,77290 ,00000 ,148113 ,216,19740,2, ,80229      ,4,8,12,Thornton,434,434,128370398,0,0,0,0,0,0,15,324,54119672,434,434,128370398,0,0,0,0,0,0,15,324,54119672
2023,08,631000,069,1290,77510 ,00000 ,3172 ,999,22660,2, ,80547      ,4,8,12,Timnath town,327,327,122800752,0,0,0,0,0,0,1,8,1906286,327,327,122800752,0,0,0,0,0,0,1,8,1906286
2023,08,633000,071,1295,78610 ,00000 ,8127 ,999,99999, , ,81082      ,4,8,12,Trinidad,6,6,2555152,0,0,0,0,0,0,0,0,0,6,6,2555152,0,0,0,0,0,0,0,0,0
2023,08,637000,037,1307,80040 ,00000 ,5489 ,999,99999, , ,81657      ,4,8,0,Vail town,7,7,20588341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,639000,119,1310,80865 ,00000 ,426 ,999,17820, , ,80860      ,4,8,12,Victor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,645000,057,1325,82130 ,00000 ,609 ,999,99999, , ,80480      ,4,8,12,Walden town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,647000,055,1330,82350 ,00000 ,3003 ,999,99999, , ,81089      ,4,8,12,Walsenburg,1,1,160000,0,0,0,0,0,0,0,0,0,1,1,160000,0,0,0,0,0,0,0,0,0
2023,08,649000,009,1335,82460 ,00000 ,513 ,999,99999, , ,810900280  ,4,8,12,Walsh town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,651000,013,1340,82735 ,00000 ,168 ,216,14500, , ,80481      ,4,8,12,Ward town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,653000,121,    ,99990 ,00000 ,2709 ,999,99999, , ,80720      ,4,8,12,Washington County Unincorporated Area,5,5,1271649,0,0,0,0,0,0,0,0,0,5,5,1271649,0,0,0,0,0,0,0,0,0
