Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2016,08,329000,057,    ,99990 ,00000 ,786 ,999,99999, , ,804801019  ,4,8,0,Jackson County Unincorporated Area,5,5,1186250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,333000,059,    ,99990 ,00000 ,187757 ,216,19740, , ,804193540  ,4,8,12,Jefferson County Unincorporated Area,420,420,128350552,2,4,938190,3,9,756300,12,508,61918167,420,420,128350552,2,4,938190,3,9,756300,12,508,61918167
2016,08,335000,123,0690,39855 ,00000 ,9350 ,216,24540,2, ,805340609  ,4,8,12,Johnstown town,125,125,36374134,0,0,0,0,0,0,8,56,6293268,125,125,36374134,0,0,0,0,0,0,8,56,6293268
2016,08,337000,115,0695,39965 ,00000 ,1225 ,999,99999, , ,80737      ,4,8,12,Julesburg town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,339000,123,0700,40185 ,00000 ,1127 ,216,24540, , ,80643      ,4,8,11,Keenesburg town,3,3,598278,0,0,0,0,0,0,0,0,0,3,3,598278,0,0,0,0,0,0,0,0,0
2016,08,341000,123,0710,40515 ,00000 ,1454 ,216,24540, , ,80644      ,4,8,12,Kersey town,5,5,300000,0,0,0,0,0,0,0,0,0,5,5,300000,0,0,0,0,0,0,0,0,0
2016,08,345000,061,    ,99990 ,00000 ,633 ,999,99999, , ,810360295  ,4,8,12,Kiowa County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,347000,039,0715,40790 ,00000 ,723 ,216,19740, , ,80117      ,4,8,12,Kiowa town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,351000,017,0720,41010 ,00000 ,233 ,999,99999, , ,80825      ,4,8,0,Kit Carson town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,355000,021,0740,42055 ,00000 ,818 ,999,99999, , ,81140      ,4,8,12,La Jara town,1,1,70900,0,0,0,0,0,0,0,0,0,1,1,70900,0,0,0,0,0,0,0,0,0
2016,08,357000,089,0745,42110 ,00000 ,7077 ,999,99999, , ,81050      ,4,8,12,La Junta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,359000,067,    ,99990 ,00000 ,31417 ,999,99999, , ,81301      ,4,8,12,La Plata County Unincorporated Area,130,130,73711400,0,0,0,0,0,0,0,0,0,130,130,73711400,0,0,0,0,0,0,0,0,0
2016,08,361000,123,0775,43605 ,00000 ,1955 ,216,24540, , ,80645      ,4,8,12,La Salle town,72,72,1440000,0,0,0,0,0,0,0,0,0,72,72,1440000,0,0,0,0,0,0,0,0,0
2016,08,363000,055,0785,44100 ,00000 ,800 ,999,99999, , ,81055      ,4,8,0,La Veta town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,365000,013,0735,41835 ,00000 ,24453 ,216,14500, , ,80026      ,4,8,6,Lafayette,166,166,31018544,14,28,4601022,5,18,2088322,6,31,4587425,96,96,18594422,0,0,0,1,3,330000,0,0,0
2016,08,369000,065,    ,99990 ,00000 ,4708 ,999,99999, , ,80461      ,4,8,12,Lake County Unincorporated Area,12,12,2600536,0,0,0,0,0,0,0,0,0,12,12,2600536,0,0,0,0,0,0,0,0,0
2016,08,371000,059,0755,42495 ,00000 ,8 ,216,19740, , ,80237      ,4,8,12,Lakeside town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,373000,059,0760,43000 ,00000 ,142980 ,216,19740, ,1,80226      ,4,8,12,Lakewood,191,191,58838262,0,0,0,0,0,0,17,579,72566908,191,191,58838262,0,0,0,0,0,0,17,579,72566908
2016,08,375000,099,0765,43110 ,00000 ,7804 ,999,99999, , ,81052      ,4,8,12,Lamar,1,1,310000,0,0,0,0,0,0,0,0,0,1,1,310000,0,0,0,0,0,0,0,0,0
2016,08,377000,069,    ,99990 ,00000 ,65860 ,999,22660, , ,805221190  ,4,8,12,Larimer County Unincorporated Area,205,205,74122763,0,0,0,0,0,0,0,0,0,205,205,74122763,0,0,0,0,0,0,0,0,0
2016,08,381000,011,0780,43660 ,00000 ,2410 ,999,99999, , ,81054      ,4,8,12,Las Animas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,383000,071,    ,99990 ,00000 ,5537 ,999,99999,2, ,81082      ,4,8,0,Las Animas County Unincorporated Area,4,4,774444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,385000,065,0790,44320 ,00000 ,2602 ,999,99999, , ,80461      ,4,8,0,Leadville,20,20,4039609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,387000,073,0800,44980 ,00000 ,1880 ,999,99999, , ,80828      ,4,8,12,Limon town,1,1,500000,0,0,0,0,0,0,0,0,0,1,1,500000,0,0,0,0,0,0,0,0,0
2016,08,389000,073,    ,99990 ,00000 ,2525 ,999,99999, , ,80821      ,4,8,12,Lincoln County Unincorporated Area,6,6,770000,0,0,0,0,0,0,0,0,0,6,6,770000,0,0,0,0,0,0,0,0,0
2016,08,391000,005,0810,45255 ,00000 ,39328 ,216,19740,2, ,80165      ,4,8,12,Littleton,209,209,43548861,4,8,1214270,0,0,0,4,510,52963739,209,209,43548861,4,8,1214270,0,0,0,4,510,52963739
2016,08,395000,123,0813,45530 ,00000 ,4724 ,216,24540,2, ,806016416  ,4,8,12,Lochbuie town,175,175,38883309,0,0,0,0,0,0,0,0,0,175,175,38883309,0,0,0,0,0,0,0,0,0
2016,08,397000,087,0815,45695 ,00000 ,873 ,999,99999, , ,80705      ,4,8,12,Log Lane Village town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,399000,075,    ,99990 ,00000 ,6626 ,999,99999, , ,80751      ,4,8,12,Logan County Unincorporated Area,8,8,1825419,0,0,0,0,0,0,0,0,0,8,8,1825419,0,0,0,0,0,0,0,0,0
2016,08,399500,035,0817,45955 ,00000 ,10218 ,216,19740, , ,80124      ,4,8,2,Lone Tree,71,71,28259591,0,0,0,3,9,1556706,0,0,0,3,3,1614154,0,0,0,0,0,0,0,0,0
2016,08,401000,013,0820,45970 ,00000 ,86240 ,216,14500,2, ,80501      ,4,8,12,Longmont,302,302,96435004,0,0,0,0,0,0,48,815,75159158,302,302,96435004,0,0,0,0,0,0,48,815,75159158
2016,08,403000,013,0825,46355 ,00000 ,18376 ,216,14500, , ,80027      ,4,8,12,Louisville,45,45,13605089,0,0,0,0,0,0,7,225,46823091,45,45,13605089,0,0,0,0,0,0,7,225,46823091
2016,08,405000,069,2640,46465 ,00000 ,66859 ,999,22660, , ,80537      ,4,8,12,Loveland,392,392,106789368,2,4,474206,0,0,0,8,176,18644338,392,392,106789368,2,4,474206,0,0,0,8,176,18644338
2016,08,407000,013,0835,47070 ,00000 ,2033 ,216,14500, , ,80540      ,4,8,12,Lyons town,6,6,1939600,0,0,0,0,0,0,0,0,0,6,6,1939600,0,0,0,0,0,0,0,0,0
2016,08,411000,083,0845,48115 ,00000 ,1336 ,999,99999, , ,81328      ,4,8,12,Mancos town,3,3,675000,0,0,0,0,0,0,0,0,0,3,3,675000,0,0,0,0,0,0,0,0,0
2016,08,415000,089,0855,48500 ,00000 ,434 ,999,99999, , ,81068      ,4,8,12,Manzanola town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,417000,051,0860,48555 ,00000 ,131 ,999,99999, , ,81623      ,4,8,12,Marble town,2,2,800000,0,0,0,0,0,0,0,0,0,2,2,800000,0,0,0,0,0,0,0,0,0
2016,08,419000,123,0865,49600 ,00000 ,3405 ,216,24540, , ,80542      ,4,8,12,Mead town,12,12,5366280,0,0,0,0,0,0,0,0,0,12,12,5366280,0,0,0,0,0,0,0,0,0
2016,08,421000,103,0875,49875 ,00000 ,2475 ,999,99999, , ,81641      ,4,8,12,Meeker town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,423000,075,0880,50040 ,00000 ,284 ,999,99999, , ,80741      ,4,8,0,Merino town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,425000,077,    ,00000 ,00000 ,71607 ,999,24300, , ,815025001  ,4,8,12,Mesa County,498,498,115299956,4,8,1056757,0,0,0,2,91,9352294,498,498,115299956,4,8,1056757,0,0,0,2,91,9352294
2016,08,427000,123,0885,50480 ,00000 ,5610 ,216,24540, , ,80543      ,4,8,0,Milliken town,110,110,17548040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,429000,079,    ,99990 ,00000 ,422 ,999,99999, , ,81130      ,4,8,12,Mineral County Unincorporated Area,12,12,2244773,0,0,0,0,0,0,0,0,0,12,12,2244773,0,0,0,0,0,0,0,0,0
2016,08,431000,037,0890,50920 ,00000 ,1027 ,999,99999, , ,816450309  ,4,8,0,Minturn town,5,5,4375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,433000,081,    ,99990 ,00000 ,3992 ,999,99999, , ,81625      ,4,8,12,Moffat County Unincorporated Area,7,7,1058000,0,0,0,0,0,0,0,0,0,7,7,1058000,0,0,0,0,0,0,0,0,0
2016,08,435000,109,0895,51250 ,00000 ,116 ,999,99999, , ,81143      ,4,8,12,Moffat town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,443000,085,0910,51745 ,00000 ,19132 ,999,99999, , ,81402      ,4,8,12,Montrose,56,56,10461041,0,0,0,0,0,0,0,0,0,56,56,10461041,0,0,0,0,0,0,0,0,0
2016,08,445000,085,    ,99990 ,00000 ,19038 ,999,99999, , ,81401      ,4,8,12,Montrose County Unincorporated Area,56,56,8585719,0,0,0,0,0,0,0,0,0,56,56,8585719,0,0,0,0,0,0,0,0,0
2016,08,449000,087,    ,99990 ,00000 ,9351 ,999,99999, , ,80701      ,4,8,0,Morgan County Unincorporated Area,27,27,6612000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,451000,059,0920,52075 ,00000 ,428 ,216,19740, , ,804653001  ,4,8,12,Morrison town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,453000,051,0928,52570 ,00000 ,801 ,999,99999, , ,81225      ,4,8,0,Mount Crested Butte town,3,3,1312500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,455000,059,0925,52350 ,00000 ,507 ,216,19740, , ,80212      ,4,8,12,Mountain View town,3,3,1025000,0,0,0,0,0,0,0,0,0,3,3,1025000,0,0,0,0,0,0,0,0,0
2016,08,456000,113,0926,52550 ,00000 ,1320 ,999,99999, , ,81435      ,4,8,12,Mountain Village town,5,5,18018377,0,0,0,0,0,0,0,0,0,5,5,18018377,0,0,0,0,0,0,0,0,0
2016,08,457000,085,0930,53120 ,00000 ,546 ,999,99999, , ,81422      ,4,8,12,Naturita town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,459000,013,0935,53175 ,00000 ,1445 ,216,14500, , ,80466      ,4,8,12,Nederland town,12,12,1909063,0,0,0,0,0,0,0,0,0,12,12,1909063,0,0,0,0,0,0,0,0,0
2016,08,461000,045,0940,53395 ,00000 ,4518 ,999,99999, , ,81647      ,4,8,12,New Castle town,13,13,2358768,4,8,1257496,3,9,1179048,0,0,0,13,13,2358768,4,8,1257496,3,9,1179048,0,0,0
2016,08,463000,001,0943,54330 ,00000 ,35777 ,216,19740,2, ,80233      ,4,8,11,Northglenn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,469000,085,0955,54935 ,00000 ,711 ,999,99999, , ,81424      ,4,8,12,Nucla town,2,2,575427,0,0,0,0,0,0,0,0,0,2,2,575427,0,0,0,0,0,0,0,0,0
2016,08,471000,123,0960,55045 ,00000 ,416 ,216,24540, , ,806480171  ,4,8,12,Nunn town,2,2,155000,0,0,0,0,0,0,0,0,0,2,2,155000,0,0,0,0,0,0,0,0,0
2016,08,475000,085,0970,55540 ,00000 ,1849 ,999,99999, , ,81425      ,4,8,12,Olathe town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,477000,025,0975,55705 ,00000 ,345 ,999,99999, , ,810620156  ,4,8,12,Olney Springs town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,479000,113,0980,55870 ,00000 ,159 ,999,99999, , ,81426      ,4,8,12,Ophir town,1,1,485000,0,0,0,0,0,0,0,0,0,1,1,485000,0,0,0,0,0,0,0,0,0
2016,08,481000,029,0985,55980 ,00000 ,3119 ,999,99999, , ,814108258  ,4,8,12,Orchard City town,6,6,791889,0,0,0,0,0,0,0,0,0,6,6,791889,0,0,0,0,0,0,0,0,0
2016,08,483000,025,0995,56145 ,00000 ,1080 ,999,99999, , ,81063      ,4,8,12,Ordway town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,485000,089,    ,99990 ,00000 ,5312 ,999,99999, , ,81050      ,4,8,12,Otero County Unincorporated Area,3,3,555000,0,0,0,0,0,0,0,0,0,3,3,555000,0,0,0,0,0,0,0,0,0
2016,08,489000,091,1005,56420 ,00000 ,1000 ,999,99999, , ,81427      ,4,8,12,Ouray,9,9,1295000,0,0,0,0,0,0,0,0,0,9,9,1295000,0,0,0,0,0,0,0,0,0
2016,08,491000,091,    ,99990 ,00000 ,2512 ,999,99999, , ,814320028  ,4,8,0,Ouray County Unincorporated Area,28,28,11361921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,493000,115,1010,56475 ,00000 ,318 ,999,99999, , ,80744      ,4,8,12,Ovid town,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2016,08,495000,007,1015,56860 ,00000 ,1727 ,999,99999, , ,811471859  ,4,8,12,Pagosa Springs town,16,16,4119986,0,0,0,0,0,0,0,0,0,16,16,4119986,0,0,0,0,0,0,0,0,0
2016,08,501000,095,1030,57245 ,00000 ,34 ,999,99999, , ,80746      ,4,8,12,Paoli town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,503000,029,1035,57300 ,00000 ,1451 ,999,99999, , ,81428      ,4,8,12,Paonia town,1,1,130000,0,0,0,0,0,0,0,0,0,1,1,130000,0,0,0,0,0,0,0,0,0
2016,08,505000,045,1037,57400 ,00000 ,1085 ,999,99999, , ,81635      ,4,8,0,Parachute town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,507000,093,    ,99990 ,00000 ,15257 ,216,19740, , ,80440      ,4,8,12,Park County Unincorporated Area,136,136,20060444,0,0,0,0,0,0,0,0,0,136,136,20060444,0,0,0,0,0,0,0,0,0
2016,08,509000,035,1039,57630 ,00000 ,45297 ,216,19740, , ,80134      ,4,8,12,Parker town,309,309,107504802,0,0,0,0,0,0,19,380,42655541,309,309,107504802,0,0,0,0,0,0,19,380,42655541
2016,08,511000,075,1040,58235 ,00000 ,238 ,999,99999, , ,807470007  ,4,8,12,Peetz town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,513000,095,    ,99990 ,00000 ,1149 ,999,99999, , ,80734      ,4,8,12,Phillips County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,515000,123,1045,59005 ,00000 ,834 ,216,24540, , ,80650      ,4,8,12,Pierce town,19,19,3310381,0,0,0,0,0,0,0,0,0,19,19,3310381,0,0,0,0,0,0,0,0,0
2016,08,517000,097,    ,99990 ,00000 ,6733 ,999,99999, , ,81611      ,4,8,12,Pitkin County Unincorporated Area,25,25,39515141,0,0,0,0,0,0,0,0,0,25,25,39515141,0,0,0,0,0,0,0,0,0
2016,08,519000,051,1050,59830 ,00000 ,66 ,999,99999, , ,81241      ,4,8,0,Pitkin town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,521000,123,1055,60160 ,00000 ,2485 ,216,24540, , ,806517503  ,4,8,12,Platteville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,529000,099,    ,99990 ,00000 ,2942 ,999,99999, , ,81052      ,4,8,0,Prowers County Unincorporated Area,5,5,1457934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,533000,101,    ,99990 ,00000 ,51976 ,444,39380,2, ,81003      ,4,8,10,Pueblo County Unincorporated Area,265,265,45433035,2,4,504224,0,0,0,2,13,1837193,230,230,39312428,0,0,0,0,0,0,0,0,0
2016,08,535000,041,1090,62660 ,00000 ,123 ,999,17820, , ,808320129  ,4,8,12,Ramah town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,537000,103,1095,62880 ,00000 ,2365 ,999,99999, , ,816483048  ,4,8,12,Rangely town,1,1,525000,0,0,0,0,0,0,0,0,0,1,1,525000,0,0,0,0,0,0,0,0,0
2016,08,541000,037,1110,63265 ,00000 ,267 ,999,99999, , ,816490040  ,4,8,12,Red Cliff town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,543000,033,1115,64090 ,00000 ,265 ,999,99999, , ,81332      ,4,8,12,Rico town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,545000,091,1120,64200 ,00000 ,924 ,999,99999, , ,814320010  ,4,8,12,Ridgway town,8,8,2052000,0,0,0,1,4,300000,0,0,0,8,8,2052000,0,0,0,1,4,300000,0,0,0
2016,08,547000,045,1125,64255 ,00000 ,9172 ,999,99999, , ,816501908  ,4,8,12,Rifle,10,10,2779783,0,0,0,0,0,0,0,0,0,10,10,2779783,0,0,0,0,0,0,0,0,0
2016,08,549000,103,    ,99990 ,00000 ,1826 ,999,99999, , ,816410599  ,4,8,12,Rio Blanco County Unincorporated Area,5,5,726808,0,0,0,0,0,0,0,0,0,5,5,726808,0,0,0,0,0,0,0,0,0
2016,08,551000,105,    ,99990 ,00000 ,5248 ,999,99999,2, ,81132      ,4,8,12,Rio Grande County Unincorporated Area,5,5,1405664,0,0,0,0,0,0,0,0,0,5,5,1405664,0,0,0,0,0,0,0,0,0
2016,08,553000,043,1130,64970 ,00000 ,487 ,999,99999, , ,812440091  ,4,8,12,Rockvale town,3,3,379000,0,0,0,0,0,0,0,0,0,3,3,379000,0,0,0,0,0,0,0,0,0
2016,08,555000,089,1135,65190 ,00000 ,3957 ,999,99999, , ,810671702  ,4,8,12,Rocky Ford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,559000,107,    ,99990 ,00000 ,8298 ,999,99999,2, ,80477      ,4,8,12,Routt County Unincorporated Area,111,111,65032002,0,0,0,0,0,0,2,48,7890000,111,111,65032002,0,0,0,0,0,0,2,48,7890000
2016,08,563000,109,    ,99990 ,00000 ,3352 ,999,99999, , ,81149      ,4,8,12,Saguache County Unincorporated Area,54,54,3319000,0,0,0,0,0,0,0,0,0,54,54,3319000,0,0,0,0,0,0,0,0,0
2016,08,565000,109,1155,67005 ,00000 ,485 ,999,99999, , ,811490417  ,4,8,12,Saguache town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,569000,111,    ,99990 ,00000 ,62 ,999,99999, , ,81433      ,4,8,12,San Juan County Unincorporated Area,3,3,1779860,0,0,0,0,0,0,0,0,0,3,3,1779860,0,0,0,0,0,0,0,0,0
2016,08,571000,023,1169,68105 ,00000 ,629 ,999,99999, , ,811520659  ,4,8,12,San Luis town,1,1,287713,0,0,0,0,0,0,0,0,0,1,1,287713,0,0,0,0,0,0,0,0,0
2016,08,573000,113,    ,99990 ,00000 ,2997 ,999,99999,2, ,81435      ,4,8,12,San Miguel County Unincorporated Area,17,17,23331173,0,0,0,0,0,0,0,0,0,17,17,23331173,0,0,0,0,0,0,0,0,0
2016,08,577000,113,1175,68655 ,00000 ,40 ,999,99999, , ,814300248  ,4,8,12,Sawpit town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,579000,115,    ,99990 ,00000 ,690 ,999,99999, , ,80737      ,4,8,12,Sedgwick County Unincorporated Area,2,2,150505,0,0,0,0,0,0,0,0,0,2,2,150505,0,0,0,0,0,0,0,0,0
2016,08,581000,115,1185,68930 ,00000 ,146 ,999,99999, , ,80749      ,4,8,0,Sedgwick town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,583000,063,1190,69040 ,00000 ,181 ,999,99999, , ,80834      ,4,8,12,Seibert town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,585000,123,1195,69150 ,00000 ,3165 ,216,24540, , ,80546      ,4,8,11,Severance town,73,73,20740327,0,0,0,0,0,0,0,0,0,64,64,18312566,0,0,0,0,0,0,0,0,0
2016,08,587000,005,1200,69645 ,00000 ,5664 ,216,19740, , ,80110      ,4,8,12,Sheridan,21,21,2838024,0,0,0,0,0,0,0,0,0,21,21,2838024,0,0,0,0,0,0,0,0,0
2016,08,591000,045,1210,70195 ,00000 ,2930 ,999,99999, , ,81652      ,4,8,12,Silt town,11,11,1800638,0,0,0,0,0,0,0,0,0,11,11,1800638,0,0,0,0,0,0,0,0,0
2016,08,593000,027,1215,70250 ,00000 ,587 ,999,99999, , ,81249      ,4,8,12,Silver Cliff town,3,3,650000,0,0,0,0,0,0,0,0,0,3,3,650000,0,0,0,0,0,0,0,0,0
2016,08,595000,019,1220,70360 ,00000 ,170 ,216,19740, , ,80476      ,4,8,12,Silver Plume town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,597000,117,1222,70525 ,00000 ,3887 ,999,99999, , ,80498      ,4,8,12,Silverthorne town,82,82,41554721,0,0,0,0,0,0,0,0,0,82,82,41554721,0,0,0,0,0,0,0,0,0
2016,08,599000,111,1225,70580 ,00000 ,637 ,999,99999, , ,814330250  ,4,8,12,Silverton town,5,5,779000,0,0,0,0,0,0,0,0,0,5,5,779000,0,0,0,0,0,0,0,0,0
2016,08,601000,039,1230,70635 ,00000 ,618 ,216,19740, , ,80835      ,4,8,1,Simla town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,603000,097,1236,71755 ,00000 ,2826 ,999,99999, , ,81615      ,4,8,12,Snowmass Village town,7,7,16350000,0,0,0,0,0,0,0,0,0,7,7,16350000,0,0,0,0,0,0,0,0,0
2016,08,605000,009,1240,73330 ,00000 ,1451 ,999,99999, , ,81073      ,4,8,12,Springfield town,1,1,209000,0,0,0,0,0,0,0,0,0,1,1,209000,0,0,0,0,0,0,0,0,0
2016,08,611000,075,1255,73935 ,00000 ,14777 ,999,99999, , ,807510400  ,4,8,12,Sterling,5,5,770000,0,0,0,0,0,0,0,0,0,5,5,770000,0,0,0,0,0,0,0,0,0
2016,08,613000,063,1260,74485 ,00000 ,658 ,999,99999, , ,80836      ,4,8,12,Stratton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,615000,025,1265,74815 ,00000 ,258 ,999,99999, , ,810760060  ,4,8,12,Sugar City town,1,1,15000,0,0,0,0,0,0,0,0,0,1,1,15000,0,0,0,0,0,0,0,0,0
2016,08,617000,117,    ,99990 ,00000 ,15066 ,999,99999,2, ,804435660  ,4,8,12,Summit County Unincorporated Area,93,93,48875707,0,0,0,0,0,0,1,26,6800000,93,93,48875707,0,0,0,0,0,0,1,26,6800000
2016,08,619000,013,1270,75640 ,00000 ,12483 ,216,14500,2, ,80027      ,4,8,12,Superior town,33,33,10626624,0,0,0,0,0,0,0,0,0,33,33,10626624,0,0,0,0,0,0,0,0,0
2016,08,623000,089,1275,75970 ,00000 ,617 ,999,99999, , ,81077      ,4,8,12,Swink town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,625000,119,    ,99990 ,00000 ,14536 ,999,17820,2, ,80866      ,4,8,12,Teller County Unincorporated Area,56,56,16148080,0,0,0,0,0,0,0,0,0,56,56,16148080,0,0,0,0,0,0,0,0,0
2016,08,627000,113,1280,76795 ,00000 ,2325 ,999,99999, , ,81435      ,4,8,12,Telluride town,7,7,7130402,1,2,1000000,1,3,3394232,0,0,0,7,7,7130402,1,2,1000000,1,3,3394232,0,0,0
2016,08,629000,001,1285,77290 ,00000 ,118772 ,216,19740,2, ,80229      ,4,8,12,Thornton,832,832,258240000,0,0,0,15,60,8580000,4,232,44570000,832,832,258240000,0,0,0,15,60,8580000,4,232,44570000
2016,08,631000,069,1290,77510 ,00000 ,625 ,999,22660, , ,80547      ,4,8,12,Timnath town,162,162,59292895,0,0,0,0,0,0,0,0,0,162,162,59292895,0,0,0,0,0,0,0,0,0
2016,08,633000,071,1295,78610 ,00000 ,9096 ,999,99999, , ,81082      ,4,8,0,Trinidad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,637000,037,1307,80040 ,00000 ,5305 ,999,99999, , ,81657      ,4,8,12,Vail town,11,11,36664303,0,0,0,0,0,0,0,0,0,11,11,36664303,0,0,0,0,0,0,0,0,0
2016,08,639000,119,1310,80865 ,00000 ,397 ,999,17820, , ,80860      ,4,8,12,Victor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,645000,057,1325,82130 ,00000 ,608 ,999,99999, , ,80480      ,4,8,12,Walden town,2,2,35400,0,0,0,0,0,0,0,0,0,2,2,35400,0,0,0,0,0,0,0,0,0
2016,08,647000,055,1330,82350 ,00000 ,3068 ,999,99999, , ,81089      ,4,8,12,Walsenburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,649000,009,1335,82460 ,00000 ,546 ,999,99999, , ,810900280  ,4,8,12,Walsh town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,651000,013,1340,82735 ,00000 ,150 ,216,14500, , ,80481      ,4,8,12,Ward town,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2016,08,653000,121,    ,99990 ,00000 ,2637 ,999,99999, , ,80720      ,4,8,0,Washington County Unincorporated Area,5,5,829600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
