Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2018,08,327000,075,0670,38590 ,00000 ,266 ,999,99999, , ,807360194  ,4,8,12,Iliff town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,329000,057,    ,99990 ,00000 ,786 ,999,99999, , ,804801019  ,4,8,12,Jackson County Unincorporated Area,4,4,1647000,0,0,0,0,0,0,0,0,0,4,4,1647000,0,0,0,0,0,0,0,0,0
2018,08,333000,059,    ,99990 ,00000 ,187757 ,216,19740, , ,804193540  ,4,8,12,Jefferson County Unincorporated Area,359,359,116018169,1,2,346854,17,57,6325634,13,377,43223416,359,359,116018169,1,2,346854,17,57,6325634,13,377,43223416
2018,08,335000,123,0690,39855 ,00000 ,9350 ,216,24540,2, ,805340609  ,4,8,11,Johnstown town,129,129,36350923,0,0,0,0,0,0,5,260,4219791,120,120,33785635,0,0,0,0,0,0,4,236,2087073
2018,08,337000,115,0695,39965 ,00000 ,1225 ,999,99999, , ,80737      ,4,8,12,Julesburg town,2,2,788850,0,0,0,0,0,0,0,0,0,2,2,788850,0,0,0,0,0,0,0,0,0
2018,08,339000,123,0700,40185 ,00000 ,1127 ,216,24540, , ,80643      ,4,8,12,Keenesburg town,4,4,1169119,0,0,0,0,0,0,0,0,0,4,4,1169119,0,0,0,0,0,0,0,0,0
2018,08,341000,123,0710,40515 ,00000 ,1454 ,216,24540, , ,80644      ,4,8,12,Kersey town,4,4,835265,0,0,0,0,0,0,0,0,0,4,4,835265,0,0,0,0,0,0,0,0,0
2018,08,345000,061,    ,99990 ,00000 ,633 ,999,99999, , ,81036      ,4,8,12,Kiowa County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,347000,039,0715,40790 ,00000 ,723 ,216,19740, , ,80117      ,4,8,12,Kiowa town,2,2,105500,0,0,0,0,0,0,0,0,0,2,2,105500,0,0,0,0,0,0,0,0,0
2018,08,351000,017,0720,41010 ,00000 ,233 ,999,99999, , ,80825      ,4,8,0,Kit Carson town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,355000,021,0740,42055 ,00000 ,818 ,999,99999, , ,81140      ,4,8,12,La Jara town,1,1,107000,0,0,0,0,0,0,0,0,0,1,1,107000,0,0,0,0,0,0,0,0,0
2018,08,357000,089,0745,42110 ,00000 ,7077 ,999,99999, , ,81050      ,4,8,12,La Junta,2,2,500000,0,0,0,0,0,0,0,0,0,2,2,500000,0,0,0,0,0,0,0,0,0
2018,08,359000,067,    ,99990 ,00000 ,31417 ,999,99999, , ,81301      ,4,8,12,La Plata County Unincorporated Area,162,162,89408579,0,0,0,0,0,0,0,0,0,162,162,89408579,0,0,0,0,0,0,0,0,0
2018,08,361000,123,0775,43605 ,00000 ,1955 ,216,24540, , ,80645      ,4,8,12,La Salle town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,363000,055,0785,44100 ,00000 ,800 ,999,99999, , ,81055      ,4,8,12,La Veta town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,365000,013,0735,41835 ,00000 ,24453 ,216,14500, , ,80026      ,4,8,9,Lafayette,165,165,43743186,3,6,1084913,2,6,696108,32,792,91708821,114,114,31708952,1,2,427624,0,0,0,30,782,90470878
2018,08,369000,065,    ,99990 ,00000 ,4708 ,999,99999,2, ,80461      ,4,8,12,Lake County,37,37,7561555,1,2,266125,3,12,1133852,0,0,0,37,37,7561555,1,2,266125,3,12,1133852,0,0,0
2018,08,371000,059,0755,42495 ,00000 ,8 ,216,19740,2, ,80237      ,4,8,0,Lakeside town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,373000,059,0760,43000 ,00000 ,142980 ,216,19740, ,1,80226      ,4,8,11,Lakewood,105,105,27311380,26,52,5583186,1,3,638614,16,632,86272026,91,91,23408255,26,52,5583186,0,0,0,15,562,76383279
2018,08,375000,099,0765,43110 ,00000 ,7804 ,999,99999, , ,81052      ,4,8,12,Lamar,1,1,90000,0,0,0,0,0,0,0,0,0,1,1,90000,0,0,0,0,0,0,0,0,0
2018,08,377000,069,    ,99990 ,00000 ,65860 ,999,22660, , ,805221190  ,4,8,12,Larimer County Unincorporated Area,147,147,45879387,2,4,338250,0,0,0,0,0,0,147,147,45879387,2,4,338250,0,0,0,0,0,0
2018,08,381000,011,0780,43660 ,00000 ,2410 ,999,99999, , ,81054      ,4,8,12,Las Animas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,383000,071,    ,99990 ,00000 ,5537 ,999,99999,2, ,81082      ,4,8,12,Las Animas County Unincorporated Area,36,36,5081000,0,0,0,0,0,0,0,0,0,36,36,5081000,0,0,0,0,0,0,0,0,0
2018,08,385000,065,0790,44320 ,00000 ,2602 ,999,99999,2, ,80461      ,4,8,0,Leadville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,387000,073,0800,44980 ,00000 ,1880 ,999,99999, , ,80828      ,4,8,12,Limon town,2,2,388845,0,0,0,0,0,0,0,0,0,2,2,388845,0,0,0,0,0,0,0,0,0
2018,08,389000,073,    ,99990 ,00000 ,2525 ,999,99999, , ,80821      ,4,8,12,Lincoln County Unincorporated Area,4,4,325000,0,0,0,0,0,0,0,0,0,4,4,325000,0,0,0,0,0,0,0,0,0
2018,08,391000,005,0810,45255 ,00000 ,39328 ,216,19740,2, ,80165      ,4,8,12,Littleton,70,70,17343005,0,0,0,0,0,0,2,65,10794207,70,70,17343005,0,0,0,0,0,0,2,65,10794207
2018,08,395000,123,0813,45530 ,00000 ,4724 ,216,24540,2, ,806016416  ,4,8,12,Lochbuie town,151,151,37021386,0,0,0,0,0,0,0,0,0,151,151,37021386,0,0,0,0,0,0,0,0,0
2018,08,397000,087,0815,45695 ,00000 ,873 ,999,99999, , ,80705      ,4,8,0,Log Lane Village town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,399000,075,    ,99990 ,00000 ,6626 ,999,99999, , ,80751      ,4,8,12,Logan County Unincorporated Area,17,17,4435014,0,0,0,0,0,0,0,0,0,17,17,4435014,0,0,0,0,0,0,0,0,0
2018,08,399500,035,0817,45955 ,00000 ,10218 ,216,19740, , ,80124      ,4,8,0,Lone Tree,73,73,26141040,0,0,0,2,6,1037804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,401000,013,0820,45970 ,00000 ,86240 ,216,14500,2, ,80501      ,4,8,12,Longmont,499,499,198459781,0,0,0,3,12,2280756,30,556,70185359,499,499,198459781,0,0,0,3,12,2280756,30,556,70185359
2018,08,403000,013,0825,46355 ,00000 ,18376 ,216,14500, , ,80027      ,4,8,12,Louisville,17,17,7871656,0,0,0,0,0,0,1,12,2425385,17,17,7871656,0,0,0,0,0,0,1,12,2425385
2018,08,405000,069,2640,46465 ,00000 ,66859 ,999,22660, , ,80537      ,4,8,12,Loveland,242,242,67782557,8,16,3216946,0,0,0,16,334,44006449,242,242,67782557,8,16,3216946,0,0,0,16,334,44006449
2018,08,407000,013,0835,47070 ,00000 ,2033 ,216,14500, , ,80540      ,4,8,12,Lyons town,6,6,1954055,2,4,345874,0,0,0,0,0,0,6,6,1954055,2,4,345874,0,0,0,0,0,0
2018,08,411000,083,0845,48115 ,00000 ,1336 ,999,99999, , ,81328      ,4,8,4,Mancos town,4,4,786216,0,0,0,0,0,0,0,0,0,1,1,210000,0,0,0,0,0,0,0,0,0
2018,08,415000,089,0855,48500 ,00000 ,434 ,999,99999, , ,81068      ,4,8,12,Manzanola town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,417000,051,0860,48555 ,00000 ,131 ,999,99999, , ,81623      ,4,8,0,Marble town,2,2,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,419000,123,0865,49600 ,00000 ,3405 ,216,24540, , ,80542      ,4,8,12,Mead town,6,6,1898346,0,0,0,0,0,0,0,0,0,6,6,1898346,0,0,0,0,0,0,0,0,0
2018,08,421000,103,0875,49875 ,00000 ,2475 ,999,99999, , ,81641      ,4,8,12,Meeker town,1,1,213360,0,0,0,0,0,0,0,0,0,1,1,213360,0,0,0,0,0,0,0,0,0
2018,08,423000,075,0880,50040 ,00000 ,284 ,999,99999, , ,80741      ,4,8,12,Merino town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,425000,077,    ,00000 ,00000 ,71607 ,999,24300, , ,815025001  ,4,8,12,Mesa County,822,822,128485100,4,8,937583,0,0,0,0,0,0,822,822,128485100,4,8,937583,0,0,0,0,0,0
2018,08,427000,123,0885,50480 ,00000 ,5610 ,216,24540, , ,80543      ,4,8,12,Milliken town,175,175,36908274,0,0,0,0,0,0,0,0,0,175,175,36908274,0,0,0,0,0,0,0,0,0
2018,08,429000,079,    ,99990 ,00000 ,422 ,999,99999, , ,81130      ,4,8,0,Mineral County Unincorporated Area,15,15,2805966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,431000,037,0890,50920 ,00000 ,1027 ,999,99999, , ,816450309  ,4,8,0,Minturn town,9,9,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,433000,081,    ,99990 ,00000 ,3992 ,999,99999,2, ,81625      ,4,8,12,Moffat County Unincorporated Area,7,7,1845900,0,0,0,0,0,0,0,0,0,7,7,1845900,0,0,0,0,0,0,0,0,0
2018,08,435000,109,0895,51250 ,00000 ,116 ,999,99999, , ,81143      ,4,8,12,Moffat town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,443000,085,0910,51745 ,00000 ,19132 ,999,99999, , ,81402      ,4,8,12,Montrose,141,141,22521433,2,4,245560,6,23,1908170,1,50,5500000,141,141,22521433,2,4,245560,6,23,1908170,1,50,5500000
2018,08,445000,085,    ,99990 ,00000 ,19038 ,999,99999, , ,81401      ,4,8,12,Montrose County Unincorporated Area,167,167,18175081,0,0,0,0,0,0,0,0,0,167,167,18175081,0,0,0,0,0,0,0,0,0
2018,08,449000,087,    ,99990 ,00000 ,9351 ,999,99999, , ,80701      ,4,8,12,Morgan County Unincorporated Area,58,58,12037938,0,0,0,0,0,0,0,0,0,58,58,12037938,0,0,0,0,0,0,0,0,0
2018,08,451000,059,0920,52075 ,00000 ,428 ,216,19740, , ,804653001  ,4,8,12,Morrison town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,453000,051,0928,52570 ,00000 ,801 ,999,99999, , ,81225      ,4,8,0,Mount Crested Butte town,7,7,10306374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,455000,059,0925,52350 ,00000 ,507 ,216,19740, , ,80212      ,4,8,11,Mountain View town,1,1,450075,0,0,0,0,0,0,0,0,0,1,1,450075,0,0,0,0,0,0,0,0,0
2018,08,456000,113,0926,52550 ,00000 ,1320 ,999,99999, , ,81435      ,4,8,12,Mountain Village town,9,9,22065297,0,0,0,0,0,0,0,0,0,9,9,22065297,0,0,0,0,0,0,0,0,0
2018,08,457000,085,0930,53120 ,00000 ,546 ,999,99999, , ,81422      ,4,8,12,Naturita town,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
2018,08,459000,013,0935,53175 ,00000 ,1445 ,216,14500, , ,80466      ,4,8,12,Nederland town,10,10,2562312,0,0,0,0,0,0,0,0,0,10,10,2562312,0,0,0,0,0,0,0,0,0
2018,08,461000,045,0940,53395 ,00000 ,4518 ,999,99999, , ,81647      ,4,8,0,New Castle town,10,10,1927149,1,2,308249,5,15,2201577,7,48,9600000,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,463000,001,0943,54330 ,00000 ,35777 ,216,19740,2, ,80233      ,4,8,12,Northglenn,0,0,0,5,10,2109344,0,0,0,0,0,0,0,0,0,5,10,2109344,0,0,0,0,0,0
2018,08,469000,085,0955,54935 ,00000 ,711 ,999,99999, , ,81424      ,4,8,0,Nucla town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,471000,123,0960,55045 ,00000 ,416 ,216,24540, , ,806480171  ,4,8,12,Nunn town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,475000,085,0970,55540 ,00000 ,1849 ,999,99999, , ,81425      ,4,8,12,Olathe town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,477000,025,0975,55705 ,00000 ,345 ,999,99999, , ,810620156  ,4,8,12,Olney Springs town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,479000,113,0980,55870 ,00000 ,159 ,999,99999, , ,81426      ,4,8,0,Ophir town,2,2,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,481000,029,0985,55980 ,00000 ,3119 ,999,99999, , ,814108258  ,4,8,12,Orchard City town,9,9,1508603,0,0,0,0,0,0,0,0,0,9,9,1508603,0,0,0,0,0,0,0,0,0
2018,08,483000,025,0995,56145 ,00000 ,1080 ,999,99999, , ,81063      ,4,8,0,Ordway town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,485000,089,    ,99990 ,00000 ,5312 ,999,99999, , ,81050      ,4,8,12,Otero County Unincorporated Area,4,4,900000,0,0,0,0,0,0,0,0,0,4,4,900000,0,0,0,0,0,0,0,0,0
2018,08,489000,091,1005,56420 ,00000 ,1000 ,999,99999, , ,81427      ,4,8,12,Ouray,2,2,1000000,0,0,0,1,4,920000,1,6,980000,2,2,1000000,0,0,0,1,4,920000,1,6,980000
2018,08,491000,091,    ,99990 ,00000 ,2512 ,999,99999, , ,814320028  ,4,8,0,Ouray County Unincorporated Area,35,35,14202402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,493000,115,1010,56475 ,00000 ,318 ,999,99999, , ,80744      ,4,8,12,Ovid town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,495000,007,1015,56860 ,00000 ,1727 ,999,99999, , ,811471859  ,4,8,12,Pagosa Springs town,20,20,4099168,2,4,400000,1,3,739914,0,0,0,20,20,4099168,2,4,400000,1,3,739914,0,0,0
2018,08,501000,095,1030,57245 ,00000 ,34 ,999,99999, , ,80746      ,4,8,12,Paoli town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,503000,029,1035,57300 ,00000 ,1451 ,999,99999, , ,81428      ,4,8,12,Paonia town,3,3,506000,0,0,0,0,0,0,0,0,0,3,3,506000,0,0,0,0,0,0,0,0,0
2018,08,505000,045,1037,57400 ,00000 ,1085 ,999,99999, , ,81632      ,4,8,12,Parachute town,2,2,355216,0,0,0,0,0,0,0,0,0,2,2,355216,0,0,0,0,0,0,0,0,0
2018,08,507000,093,    ,99990 ,00000 ,15257 ,216,19740, , ,80440      ,4,8,12,Park County Unincorporated Area,182,182,46703575,0,0,0,0,0,0,0,0,0,182,182,46703575,0,0,0,0,0,0,0,0,0
2018,08,509000,035,1039,57630 ,00000 ,45297 ,216,19740, , ,80134      ,4,8,12,Parker town,408,408,148322828,0,0,0,0,0,0,17,455,55526490,408,408,148322828,0,0,0,0,0,0,17,455,55526490
2018,08,511000,075,1040,58235 ,00000 ,238 ,999,99999, , ,807470007  ,4,8,12,Peetz town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,513000,095,    ,99990 ,00000 ,1149 ,999,99999, , ,80734      ,4,8,12,Phillips County Unincorporated Area,5,5,1080937,0,0,0,0,0,0,0,0,0,5,5,1080937,0,0,0,0,0,0,0,0,0
2018,08,515000,123,1045,59005 ,00000 ,834 ,216,24540, , ,80650      ,4,8,12,Pierce town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,517000,097,    ,99990 ,00000 ,6733 ,999,99999, , ,81611      ,4,8,12,Pitkin County Unincorporated Area,18,18,76716716,1,2,344763,0,0,0,0,0,0,18,18,76716716,1,2,344763,0,0,0,0,0,0
2018,08,519000,051,1050,59830 ,00000 ,66 ,999,99999, , ,81241      ,4,8,0,Pitkin town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,521000,123,1055,60160 ,00000 ,2485 ,216,24540, , ,806517503  ,4,8,12,Platteville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,529000,099,    ,99990 ,00000 ,2942 ,999,99999, , ,81052      ,4,8,12,Prowers County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,533000,101,    ,99990 ,00000 ,51976 ,444,39380,2, ,81003      ,4,8,12,Pueblo County Unincorporated Area,479,479,74234203,0,0,0,0,0,0,0,0,0,479,479,74234203,0,0,0,0,0,0,0,0,0
2018,08,535000,041,1090,62660 ,00000 ,123 ,999,17820, , ,808320129  ,4,8,12,Ramah town,1,1,115000,0,0,0,0,0,0,0,0,0,1,1,115000,0,0,0,0,0,0,0,0,0
2018,08,537000,103,1095,62880 ,00000 ,2365 ,999,99999, , ,816483048  ,4,8,12,Rangely town,1,1,360000,0,0,0,0,0,0,0,0,0,1,1,360000,0,0,0,0,0,0,0,0,0
2018,08,541000,037,1110,63265 ,00000 ,267 ,999,99999, , ,816490040  ,4,8,12,Red Cliff town,1,1,700000,0,0,0,0,0,0,0,0,0,1,1,700000,0,0,0,0,0,0,0,0,0
2018,08,543000,033,1115,64090 ,00000 ,265 ,999,99999, , ,81332      ,4,8,12,Rico town,1,1,360000,0,0,0,0,0,0,0,0,0,1,1,360000,0,0,0,0,0,0,0,0,0
2018,08,545000,091,1120,64200 ,00000 ,924 ,999,99999, , ,814320010  ,4,8,12,Ridgway town,12,12,3712500,1,2,654000,0,0,0,0,0,0,12,12,3712500,1,2,654000,0,0,0,0,0,0
2018,08,547000,045,1125,64255 ,00000 ,9172 ,999,99999, , ,816501908  ,4,8,12,Rifle,4,4,1690782,0,0,0,0,0,0,0,0,0,4,4,1690782,0,0,0,0,0,0,0,0,0
2018,08,549000,103,    ,99990 ,00000 ,1826 ,999,99999, , ,816410599  ,4,8,12,Rio Blanco County Unincorporated Area,17,17,2609788,0,0,0,0,0,0,0,0,0,17,17,2609788,0,0,0,0,0,0,0,0,0
2018,08,551000,105,    ,99990 ,00000 ,5248 ,999,99999,2, ,81132      ,4,8,12,Rio Grande County Unincorporated Area,20,20,3987420,0,0,0,0,0,0,0,0,0,20,20,3987420,0,0,0,0,0,0,0,0,0
2018,08,553000,043,1130,64970 ,00000 ,487 ,999,99999, , ,812440091  ,4,8,0,Rockvale town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,555000,089,1135,65190 ,00000 ,3957 ,999,99999, , ,810671702  ,4,8,12,Rocky Ford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,559000,107,    ,99990 ,00000 ,8298 ,999,99999,2, ,80477      ,4,8,12,Routt County,154,154,88452852,8,16,5518854,0,0,0,0,0,0,154,154,88452852,8,16,5518854,0,0,0,0,0,0
2018,08,563000,109,    ,99990 ,00000 ,3352 ,999,99999, , ,81149      ,4,8,12,Saguache County Unincorporated Area,106,106,7671985,0,0,0,0,0,0,0,0,0,106,106,7671985,0,0,0,0,0,0,0,0,0
2018,08,565000,109,1155,67005 ,00000 ,485 ,999,99999, , ,811490417  ,4,8,0,Saguache town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,569000,111,    ,99990 ,00000 ,62 ,999,99999, , ,81433      ,4,8,0,San Juan County Unincorporated Area,2,2,507000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,571000,023,1169,68105 ,00000 ,629 ,999,99999, , ,811520659  ,4,8,12,San Luis town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,573000,113,    ,99990 ,00000 ,2997 ,999,99999,2, ,81435      ,4,8,12,San Miguel County Unincorporated Area,26,26,37937606,0,0,0,0,0,0,0,0,0,26,26,37937606,0,0,0,0,0,0,0,0,0
2018,08,577000,113,1175,68655 ,00000 ,40 ,999,99999, , ,814300248  ,4,8,12,Sawpit town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,579000,115,    ,99990 ,00000 ,690 ,999,99999, , ,80737      ,4,8,12,Sedgwick County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,581000,115,1185,68930 ,00000 ,146 ,999,99999, , ,80749      ,4,8,12,Sedgwick town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,583000,063,1190,69040 ,00000 ,181 ,999,99999, , ,80834      ,4,8,12,Seibert town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,585000,123,1195,69150 ,00000 ,3165 ,216,24540, , ,80546      ,4,8,12,Severance town,513,513,114423530,0,0,0,1,4,908417,0,0,0,513,513,114423530,0,0,0,1,4,908417,0,0,0
2018,08,587000,005,1200,69645 ,00000 ,5664 ,216,19740, , ,80110      ,4,8,11,Sheridan,10,10,2256517,3,6,742000,2,6,720345,0,0,0,8,8,1998000,3,6,742000,1,3,375000,0,0,0
2018,08,591000,045,1210,70195 ,00000 ,2930 ,999,99999, , ,81652      ,4,8,12,Silt town,12,12,2132744,0,0,0,0,0,0,0,0,0,12,12,2132744,0,0,0,0,0,0,0,0,0
2018,08,593000,027,1215,70250 ,00000 ,587 ,999,99999, , ,81249      ,4,8,12,Silver Cliff town,3,3,558000,0,0,0,0,0,0,0,0,0,3,3,558000,0,0,0,0,0,0,0,0,0
2018,08,595000,019,1220,70360 ,00000 ,170 ,216,19740, , ,80476      ,4,8,12,Silver Plume town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,597000,117,1222,70525 ,00000 ,3887 ,999,99999, , ,80498      ,4,8,12,Silverthorne town,77,77,35462917,3,6,1816231,0,0,0,1,11,3087454,77,77,35462917,3,6,1816231,0,0,0,1,11,3087454
2018,08,599000,111,1225,70580 ,00000 ,637 ,999,99999, , ,814330250  ,4,8,0,Silverton town,5,5,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,601000,039,1230,70635 ,00000 ,618 ,216,19740, , ,80835      ,4,8,9,Simla town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,603000,097,1236,71755 ,00000 ,2826 ,999,99999, , ,81615      ,4,8,12,Snowmass Village town,8,8,18308663,0,0,0,0,0,0,0,0,0,8,8,18308663,0,0,0,0,0,0,0,0,0
2018,08,605000,009,1240,73330 ,00000 ,1451 ,999,99999, , ,81073      ,4,8,12,Springfield town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,611000,075,1255,73935 ,00000 ,14777 ,999,99999, , ,807510400  ,4,8,0,Sterling,2,2,391913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,613000,063,1260,74485 ,00000 ,658 ,999,99999, , ,80836      ,4,8,12,Stratton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,615000,025,1265,74815 ,00000 ,258 ,999,99999, , ,810760060  ,4,8,12,Sugar City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,617000,117,    ,99990 ,00000 ,15066 ,999,99999,2, ,804435660  ,4,8,12,Summit County Unincorporated Area,121,121,79241373,2,4,1885512,0,0,0,15,239,35749956,121,121,79241373,2,4,1885512,0,0,0,15,239,35749956
2018,08,619000,013,1270,75640 ,00000 ,12483 ,216,14500,2, ,80027      ,4,8,12,Superior town,66,66,20911504,0,0,0,0,0,0,0,0,0,66,66,20911504,0,0,0,0,0,0,0,0,0
2018,08,623000,089,1275,75970 ,00000 ,617 ,999,99999, , ,81077      ,4,8,0,Swink town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,625000,119,    ,99990 ,00000 ,14536 ,999,17820,2, ,80866      ,4,8,12,Teller County Unincorporated Area,93,93,25978674,0,0,0,0,0,0,0,0,0,93,93,25978674,0,0,0,0,0,0,0,0,0
2018,08,627000,113,1280,76795 ,00000 ,2325 ,999,99999, , ,81435      ,4,8,12,Telluride town,4,4,4653820,1,2,2110494,0,0,0,1,10,6500000,4,4,4653820,1,2,2110494,0,0,0,1,10,6500000
2018,08,629000,001,1285,77290 ,00000 ,118772 ,216,19740,2, ,80229      ,4,8,12,Thornton,824,824,279520000,0,0,0,0,0,0,8,169,22220000,824,824,279520000,0,0,0,0,0,0,8,169,22220000
2018,08,631000,069,1290,77510 ,00000 ,625 ,999,22660,2, ,80547      ,4,8,12,Timnath town,239,239,96821915,0,0,0,0,0,0,8,176,14571985,239,239,96821915,0,0,0,0,0,0,8,176,14571985
2018,08,633000,071,1295,78610 ,00000 ,9096 ,999,99999, , ,81082      ,4,8,12,Trinidad,4,4,348750,0,0,0,0,0,0,0,0,0,4,4,348750,0,0,0,0,0,0,0,0,0
2018,08,637000,037,1307,80040 ,00000 ,5305 ,999,99999, , ,81657      ,4,8,12,Vail town,6,6,6845275,0,0,0,0,0,0,1,41,8049367,6,6,6845275,0,0,0,0,0,0,1,41,8049367
2018,08,639000,119,1310,80865 ,00000 ,397 ,999,17820, , ,80860      ,4,8,12,Victor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,645000,057,1325,82130 ,00000 ,608 ,999,99999, , ,80480      ,4,8,12,Walden town,1,1,125000,0,0,0,0,0,0,0,0,0,1,1,125000,0,0,0,0,0,0,0,0,0
2018,08,647000,055,1330,82350 ,00000 ,3068 ,999,99999, , ,81089      ,4,8,12,Walsenburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,649000,009,1335,82460 ,00000 ,546 ,999,99999, , ,810900280  ,4,8,0,Walsh town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,651000,013,1340,82735 ,00000 ,150 ,216,14500, , ,80481      ,4,8,0,Ward town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
